INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;ValidaciÃ³n IUPAC;verificaciÃ³n manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
Cresyl diphenyl phosphate;PUBCHEM;DTXSID3024861;Cresyl diphenyl phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Inactive;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Isodecyl diphenyl phosphate;PUBCHEM;DTXSID3025465;Isodecyl diphenyl phosphate;;CC(C)CCCCCCCOP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Sodium xylenesulfonate;PUBCHEM;DTXSID3026302;Sodium xylenesulfonate;;CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+] ;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Active;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Methylcyclopentadiene dimer;PUBCHEM;DTXSID3027902;Methylcyclopentadiene dimer;;CC1=CC2C3CC(C2C1)C=C3C;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Inactive;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Dinocap;PUBCHEM;DTXSID3040352;Dinocap;;C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C;;;;;;;Dinocap;39300-45-3;;;329;698;47;Active;0.947368421;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Active;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Active;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Active;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
Tris(methylphenyl) phosphate;PUBCHEM;DTXSID4021391;Tris(methylphenyl) phosphate;;CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C  ;;;;;;;Tris(methylphenyl) phosphate;1330-78-5;;;115;794;14;Inactive;0.315789474;Activo
