DTXSID;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Active;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020464;Diethyl maleate;141-05-9;C8H12O4;172.073559;24;643;4;Inactive;0.052631579
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020541;5,5-Diphenylhydantoin;57-41-0;C15H12N2O2;252.089878;48;1021;5;Inactive;0
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Active;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020597;Ethylene glycol;107-21-1;C2H6O2;62.036779;34;871;4;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Active;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020620;Fenthion;55-38-9;C10H15O3PS2;278.020024;159;1120;14;Inactive;0.052631579
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020628;Fluometuron;2164-17-2;C10H11F3N2O;232.082347;58;966;6;Inactive;0
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Active;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Active;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Active;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Active;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020674;Griseofulvin;126-07-8;C17H17ClO6;352.071366;81;622;13;Inactive;0.210526316
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020755;Isoniazid;54-85-3;C6H7N3O;137.058912;18;923;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020759;Isophorone;78-59-1;C9H14O;138.104465;20;889;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020913;Naphthalene;91-20-3;C10H8;128.0626;21;945;2;Inactive;0
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Active;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8020961;4-Nitrobenzenamine;100-01-6;C6H6N2O2;138.042927;45;876;5;Inactive;0.052631579
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021141;1,4-Benzenediamine dihydrochloride;624-18-0;C6H10Cl2N2;180.022104;25;503;5;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021195;1,3-Propane sultone;1120-71-4;C3H6O3S;122.003765;13;857;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021272;Sodium chlorite;7758-19-2;ClNaO2;89.948451;20;941;2;Inactive;0
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021301;Tamoxifen citrate;54965-24-1;C32H37NO8;563.251917;439;1039;42;Active;1
DTXSID8021515;Butanoic acid;107-92-6;C4H8O2;88.052429;20;884;2;Inactive;0
